-16.216
-14.887
-5.5826
2.9242
-0.26584
-0.26584
-0.79752
-2.3925
-1.0634
2.3925
3.7217
8.241
8.5068
10.102
10.102
9.3044
12.76
10.102
10.634
14.355
9.0385
10.634
13.558
10.634
8.7727
8.7727
5.0509
5.0509
2.9242
2.9242
3.7217
0
-4.7851
-5.0509
-2.9242
-3.4559
-1.0634
-5.8485
-2.3925
-14.355
-14.887
-18.875
-14.355
-16.748
-16.216
-15.684
-20.204
-17.014
-22.33
-20.47
-20.47
-24.457
-23.128
-26.584
-27.381
-24.723
-22.596
-24.191
-22.065
-20.204
-19.406
-20.204
-20.204
-15.95
-17.014
-23.66
-24.191
-25.521
-27.647
-38.812
-37.483
-35.888
-36.952
-41.737
-44.129
-42.003
-41.471
-38.812
-44.395
-44.129
-45.193
-46.788
-47.851
-50.775
-56.624
-56.889
-64.067
-63.27
-72.84
-73.371
-76.03
-79.22
-86.398
-90.119
-98.892
-103.68
-107.4
-105.01
-108.73
-107.66
-107.4
-102.88
-102.08
-98.626
-99.158
-99.158
-105.27
-105.8
-100.49
-98.094
-98.892
-101.55
-90.917
-90.917
-89.322
-86.398
-86.663
-84.537
-77.625
-74.435
-72.84
-67.789
-63.004
-66.726
-60.08
-57.953
-64.599
-68.321
-67.789
-67.257
-65.396
-70.447
-65.396
-64.067
-65.928
-64.333
-65.928
-69.118
-68.321
-66.991
-69.65
-76.296
-81.612
-82.676
-90.385
-89.322
-87.727
-84.271
-90.119
-84.537
-82.144
-82.41
-81.081
-76.562
-77.093
-77.625
-77.093
-75.232
-77.891
-75.764
-75.232
-73.371
-72.574
-74.701
-75.764
-74.701
-71.245
-69.65
-60.877
-56.624
-59.282
-56.624
-53.965
-59.016
-51.307
-54.231
-52.104
-55.029
-51.307
-48.914
-49.18
-57.953
-53.168
-48.648
-45.724
-42.268
-53.965
-60.08
-56.889
-55.56
-56.092
-48.117
-50.509
-52.636
-46.256
-43.066
-41.471
-39.61
-40.407
-37.217
-36.42
-35.091
-24.457
-25.786
-26.85
-26.052
-23.394
-30.04
-19.14
-19.938
-18.343
-14.621
-18.875
-12.229
-10.368
-13.558
-3.9876
-3.9876
1.8609
4.2534
7.1776
13.824
10.634
14.355
13.824
8.7727
6.1143
5.5826
1.3292
2.1267
-2.1267
-4.5193
